SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerId,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
ORD2486,2,2023-12-26,cc1791f8-ac48-4aa4-8ab4-1a8218b8f130,Kristen Ramirez,ryanthompson@gmail.com,Laptop,4,755.33,302.13
ORD2487,3,2023-10-13,55928cd5-7a3f-4573-b16a-18579a68990e,Angela Brown,joseph21@hotmail.com,Monitor,3,1845.76,553.73
ORD2488,2,2023-05-31,5f72fe57-4b2c-4bff-ae57-040358bb8712,Dr. Francis Chan,kirkdonald@crawford-smith.org,Monitor,3,1678.74,503.62
ORD2489,4,2023-05-05,0cbe735d-bbfc-4897-b027-1efc049fb2fd,James Schaefer,dhill@yahoo.com,Tablet,4,158.94,63.58
ORD2490,2,2023-07-13,22d1b5fa-d3c8-4cca-b615-ede42bf30743,Sean Braun,paige40@davis.net,Mouse,1,1407.44,140.74
ORD2491,1,2023-12-06,430679d8-b058-4c0b-a931-e8032ec9e5f6,Cynthia Taylor,pricesarah@yahoo.com,Keyboard,2,979.81,195.96
ORD2492,2,2023-07-07,0f1536da-10df-4c94-bb41-a3ad0199673b,Terri May,wilsonnathan@bishop.com,Tablet,0,527.84,105.57
ORD2493,4,2023-03-18,160f79f3-a82d-4a46-90f7-d4e7fb26699f,Jeffery Adkins,jeremy70@taylor.biz,Tablet,8,1499.94,1199.95
ORD2494,3,2023-08-29,03c3c30d-ae34-4b14-905c-698697f9580e,John Escobar,anna54@cochran.org,Monitor,6,915.75,549.45
ORD2495,1,2023-03-21,97d54683-69c7-42dd-b7e4-2950859b6ee4,Cindy Mathews,brookeramirez@yahoo.com,Laptop,1,1228.14,122.81
ORD2496,4,2023-08-05,d619e0ce-69d5-4df5-9d95-cdeac417fe56,Tina Mcguire,tharris@miller.com,Mouse,8,1130.6,904.48
ORD2497,5,2023-06-06,0b9f97a5-5510-4786-8200-4a560917f2d6,Raymond Beck,gabriellejones@yahoo.com,Mouse,4,876.16,350.46
ORD2498,5,2023-07-13,c89eb2f2-e1b3-49d1-b887-ac21369d2be1,Heather Scott,monica26@brown.biz,Tablet,4,830.78,332.31
ORD2499,5,2023-11-06,72a35369-6de4-4fed-bece-128609f68439,Joshua Fritz,sarah83@hotmail.com,Laptop,8,980.96,784.77
ORD2500,4,2023-03-26,51632bff-2d47-4b5a-b7b9-6b0d4dbb5559,Janet Jarvis,iherman@gmail.com,Laptop,6,1310.96,786.58
ORD2501,1,2023-07-05,720d576f-0d96-40be-9580-885a54b279cd,Tammy Bush,shane55@gmail.com,Keyboard,6,104.7,62.82
ORD2502,1,2023-04-19,28d217d6-65a6-4c40-b5fe-ea0a5d3da878,Clayton Summers,rachel51@snyder.com,Keyboard,1,1525.22,152.52
ORD2503,1,2023-05-04,fd780916-aa84-4060-870d-eea0bb09e763,Stacy Garcia,fordwilliam@davis-andersen.com,Smartphone,2,1954.49,390.9
ORD2504,4,2023-01-24,4b80a8c6-ce31-46c3-941a-cd27246f5c1d,Jill Price,cynthiasullivan@watson.com,Laptop,6,231.76,139.06
ORD2505,3,2023-07-23,aebe1524-1549-44d7-b0c4-6591b2d995fa,Aaron Miller,samueledwards@howard.biz,Keyboard,4,663.22,265.29
ORD2506,2,2023-12-26,eb41ce2f-b31b-48fa-8ffd-1e28c271a48f,Francisco Rogers,tammy94@schultz-williamson.com,Mouse,2,696.07,139.21
ORD2507,5,2023-03-18,f4b3593f-0b38-4c49-8853-338d7024cf94,Ariel Ramos,stevenpierce@erickson-lawrence.com,Laptop,10,1602.34,1602.34
ORD2508,1,2023-05-29,3b089388-e9d8-44b6-872e-4e7aa4d7809a,Sandra Williams,susan93@yahoo.com,Tablet,3,1380.63,414.19
ORD2509,2,2023-04-21,34091297-031f-4ae1-b8ab-8e09c5da3dcc,Lauren Smith,sharonjohns@yahoo.com,Mouse,3,1549.21,464.76
ORD2510,5,2023-11-08,b2dff2fe-9c90-4821-81a8-d2b00bace8ac,Diane Jones,mosesveronica@yahoo.com,Mouse,9,1863.94,1677.55
ORD2511,3,2023-05-29,e4540286-9dd9-4646-9d89-2032e16874df,Joshua Reed,gina52@ward.com,Smartphone,10,1719.11,1719.11
ORD2512,4,2023-05-03,7ca5013c-f6b8-46c2-a855-a90d0f2fea57,Laura Schneider,jhahn@gmail.com,Tablet,10,1233.41,1233.41
ORD2513,4,2023-02-19,b795c127-6309-45e1-8bf6-d88b12dd332d,Dennis Osborne,smason@martinez.com,Laptop,3,1544.32,463.3
ORD2514,1,2023-09-13,4e879c62-49fa-455e-9928-c01191fd9b9d,Tracey Brooks,smithtravis@blake-bradford.com,Laptop,8,661.75,529.4
ORD2515,3,2023-10-23,292254f9-37cc-4228-820f-8fa553fdd1f7,Sandra Jones,iedwards@white-rodriguez.net,Smartphone,6,224.0,134.4
ORD2516,3,2023-08-31,0fa76a5b-9505-4ac7-af0b-91384138aeea,Mary Armstrong,kristinaparker@jones.com,Smartphone,8,1318.07,1054.46
ORD2517,5,2023-09-07,e520b332-a4a5-4bd6-8a32-8c889241e029,Sara Williams,walshsusan@mcintyre.com,Laptop,6,1725.06,1035.04
ORD2518,2,2023-08-14,16a07b2c-1ddc-490a-a721-5e6ce2eb0222,Jeremy Norton,peggy57@webster-ferrell.net,Smartphone,9,1697.43,1527.69
ORD2519,4,2023-09-17,737e68ed-8b04-49e4-bb65-c3d3ca3a7379,Keith Lopez,zcollins@hall.biz,Monitor,5,1760.95,880.48
ORD2520,1,2023-05-06,2ddecd40-e1de-431a-8dd9-f251abc90bba,Stacey Thomas,abigail14@yahoo.com,Mouse,9,65.49,58.94
ORD2521,2,2023-10-19,06506312-e3d2-449d-b69f-3d26fbb9c4ee,Beth Solomon,owenmeagan@reeves.com,Monitor,2,484.95,96.99
ORD2522,3,2023-08-27,b34efd5b-6e73-4276-b065-42ee2e519870,Annette Pope,gomezrenee@boyd.com,Monitor,9,1805.25,1624.73
ORD2523,1,2023-07-23,182ebfd2-90c7-43ba-9db4-eef0afb79cd8,Raymond Gordon,martin81@chapman.info,Monitor,4,832.96,333.18
ORD2524,5,2023-09-06,181d40f9-b0d3-4e6f-b437-e2042adfedf8,Jose Fletcher,timothycannon@hotmail.com,Tablet,8,272.94,218.35
ORD2525,4,2023-03-16,1131f87f-3748-4145-9bab-23419a977a80,Jaime Bender,lindahill@yahoo.com,Mouse,4,674.36,269.74
ORD2526,4,2023-02-01,1891c896-a848-449e-8dac-f645ddc16c3a,Brenda Bowen DDS,thompsonjason@herrera-garrett.com,Smartphone,7,1958.19,1370.73
ORD2527,1,2023-12-17,27ce0017-f20d-4aea-a998-a3ee22a112b5,Brandon Ramirez,jessicamiddleton@hotmail.com,Monitor,5,541.54,270.77
ORD2528,3,2023-07-27,6be4d062-10e7-4e6f-9c15-b55fbf6e074d,Tina Ray,nunezjill@smith.com,Laptop,5,1753.86,876.93
ORD2529,2,2023-12-09,b22518de-b6e2-487a-afe6-169046e95aec,Samuel Anderson,ihoward@hotmail.com,Smartphone,3,1669.57,500.87
ORD2530,3,2023-06-02,5f786318-3e63-431e-9a6d-a2e5e0351e44,Amanda Frank,butlerolivia@king-gonzalez.com,Tablet,4,731.09,292.44
ORD2531,2,2023-12-23,984973b7-cb05-4418-b71a-72c1582cd97f,Ronald Bryant,gleach@hotmail.com,Monitor,6,1829.57,1097.74
ORD2532,5,2023-11-02,c4956e6a-21cc-4211-b968-1e1d898a7752,Alexander Martin,rfleming@jones.com,Tablet,2,1459.31,291.86
ORD2533,3,2023-01-08,950097ce-28bc-4d51-b1e4-53e6dc50522d,Kiara Wilson,john84@harvey.com,Tablet,8,1870.95,1496.76
ORD2534,4,2023-05-15,cd2c614b-14c6-4496-9146-f70a269d2c22,Teresa Barnes,richardsonangela@novak-butler.biz,Keyboard,1,1977.07,197.71
ORD2535,4,2023-11-24,e083ebb5-c0cd-496d-b43c-67ba75e3a0a3,Janet Graves,hudsonlinda@ward-turner.com,Keyboard,2,121.15,24.23
ORD2536,5,2023-03-27,41365c29-c881-464b-8358-5cfbc75fa0cf,Andrew Sanford,gailjacobs@gmail.com,Keyboard,7,471.47,330.03
ORD2537,5,2023-01-08,6ab584fd-914b-454e-b987-3b7fb79fa51d,Eric Munoz,klopez@taylor-macias.com,Smartphone,6,81.57,48.94
ORD2538,1,2023-12-25,25987d51-f7f9-4fbc-8ba7-0c7016a54aa0,Richard Wade,joseph21@hotmail.com,Monitor,8,857.4,685.92
ORD2539,4,2023-09-25,a2e01d59-8363-42b7-99a3-742a83c28870,Amanda Moss,phernandez@collins.org,Smartphone,2,1856.38,371.28
ORD2540,5,2023-11-01,437fdbd9-6159-4130-aec5-509c922615b2,Justin Ballard,stacey25@brown.com,Tablet,9,899.96,809.96
ORD2541,4,2023-11-21,d0b3575e-f309-4246-b3ca-623ff30113f0,Michael Jones,xsullivan@hotmail.com,Smartphone,10,1878.91,1878.91
ORD2542,1,2023-02-23,77870d52-dd12-4bc6-9eaa-e175445f1ad1,Jeanette Norris,drivera@yahoo.com,Laptop,1,1251.71,125.17
ORD2543,5,2023-10-06,b87618a0-e519-4db0-b64c-99ed963a4320,Debra Ingram,michaelallen@yahoo.com,Laptop,8,1031.55,825.24
ORD2544,4,2023-04-19,db747f33-fdba-43eb-b8e1-524090771f71,James Chandler,jordanrebecca@gmail.com,Tablet,8,1125.6,900.48
ORD2545,1,2023-06-29,4919d9ff-57df-4a1d-ad55-5314143e7fb7,Joseph Odonnell,william52@yahoo.com,Monitor,7,1820.59,1274.41
ORD2546,4,2023-01-04,c959dbb9-52b6-43d4-a481-216b988fd26b,Laura Sanders,daniellivingston@gmail.com,Smartphone,4,1039.74,415.9
ORD2547,3,2023-08-01,46b3fcbf-fb18-491f-9ebf-e7d37404efd3,Jacob Love,hunter14@cuevas.net,Mouse,4,58.11,23.24
ORD2548,1,2023-03-20,caea5bfb-3f70-41b2-b206-9ba39561a574,Teresa Velasquez,olivia30@yahoo.com,Smartphone,9,1649.07,1484.16
ORD2549,5,2023-08-09,a864a116-3852-4f46-a9a3-618b910ad032,Courtney Woodward,fergusongina@simpson.com,Tablet,9,1948.31,1753.48
ORD2550,1,2023-10-23,ee926321-245f-4d94-aac1-4fd1eb74e721,Jacob Dunn,lucas35@ramirez.net,Monitor,3,1881.81,564.54
ORD2551,4,2023-06-12,445dff54-427f-4c4b-b5ed-76cfcc29a582,Marie Shelton,crawforddawn@kane.com,Keyboard,3,902.93,270.88
ORD2552,5,2023-03-02,cbf01dcb-6932-417a-876e-f409b1063540,Patrick Hernandez,kchavez@yahoo.com,Mouse,10,1579.35,1579.35
ORD2553,3,2023-10-11,681ff528-52ec-43ca-ae95-7e1c667a6370,John Rodriguez,buckleycrystal@ochoa-cervantes.net,Tablet,6,447.34,268.4
ORD2554,5,2023-03-20,efa107ee-ed75-4494-864b-4edc101905bf,Matthew Barrett,johnsonedwin@thompson.com,Laptop,10,1429.77,1429.77
ORD2555,4,2023-01-13,f2034fe7-d8c0-44a9-a99e-0f9b768eaf58,Jeffery Munoz,hammondjeff@rice-burton.com,Mouse,3,1967.66,590.3
ORD2556,2,2023-05-03,e88f12a4-2a1b-41ed-be53-0a7e7e8f7fe9,Bryan Gray,jenna86@gmail.com,Mouse,4,629.0,251.6
ORD2557,4,2023-05-14,99d6bf85-06db-4492-b889-5a75e80f58fb,Laura Welch,mauriceball@hotmail.com,Mouse,1,586.18,58.62
ORD2558,5,2023-02-22,dc1c4e12-e4ac-4e29-93c6-756c5a2cfba8,Cindy Young,danielletownsend@perez-gilbert.net,Laptop,8,1858.04,1486.43
ORD2559,3,2023-04-03,005d55a8-2c9f-4705-9ba0-e3999a77c01f,Samuel Vazquez,jeremiah36@miller-bell.com,Laptop,2,1013.78,202.76
ORD2560,4,2023-02-21,e84b3c55-1775-4710-a5a8-15a37833eece,William Williams,ylawson@duran.com,Monitor,1,856.8,85.68
ORD2561,2,2023-12-18,039ff46b-1942-44cf-89e0-02f06191ee64,Christopher Garcia DDS,janicestuart@wade-wilkinson.biz,Monitor,7,1784.94,1249.46
ORD2562,2,2023-04-03,431b800a-c315-4e4b-b51b-8a05ec4c89cd,Deanna Powell,scott42@clark.com,Smartphone,1,1812.09,181.21
ORD2563,1,2023-03-02,eb6db35f-2950-44bb-b3c8-e316244226d7,Alice Rodriguez,wendy58@hotmail.com,Smartphone,6,993.63,596.18
ORD2564,2,2023-09-25,277f1725-90ea-41de-bd95-c7f5dbaa1aa2,Mary Jennings,jessicagomez@bennett.com,Mouse,5,1856.84,928.42
ORD2565,1,2023-09-23,0c9f82ad-a7f5-4ee0-9f20-90333608428a,Dana Prince,carlholland@hotmail.com,Keyboard,3,471.8,141.54
ORD2566,1,2023-06-17,af0545d3-6595-4a90-8584-b2150e3020b6,Desiree Carey,ocaldwell@dodson.com,Tablet,4,212.71,85.08
ORD2567,3,2023-09-04,a8f5314f-e373-45f3-8378-25ba2603e8cd,Raymond Thompson,elizabeth39@wells.com,Tablet,2,729.68,145.94
ORD2568,4,2023-08-12,5c8d5e9d-0b87-4724-b9e4-9119ca6edd5a,Keith Lloyd,christopher41@knight.com,Keyboard,7,1848.58,1294.01
ORD2569,3,2023-07-21,04540420-4588-45c7-ada2-c9e054777e31,Meagan Johnston,brittanyhayes@yahoo.com,Laptop,10,1596.65,1596.65
ORD2570,2,2023-09-07,0f6924f3-2f53-4a9f-8e0a-e1dd5b95ae5e,Aaron Taylor,ryanmoore@gmail.com,Monitor,8,876.29,701.03
ORD2571,5,2023-02-25,a6eb5efa-ddeb-4a54-9f6c-807f1234f672,Chad Stanley Jr.,ashleywalton@bullock-oliver.info,Keyboard,7,887.16,621.01
ORD2572,1,2023-08-19,7433005a-a5b3-4e2e-9108-13b5882fdc64,Keith Mills,martintracy@hall-yates.com,Tablet,1,1918.29,191.83
ORD2573,5,2023-11-27,63aff1a4-a6eb-488c-b016-e10521c106e7,Alyssa Haley,ogomez@gmail.com,Keyboard,6,826.7,496.02
ORD2574,4,2023-04-06,9258b0c0-af58-4559-a186-ef6ff0d20481,Melissa Parker,sotopatrick@lopez-mckay.org,Smartphone,4,191.65,76.66
ORD2575,3,2023-03-04,3bb1591b-2e83-4bbe-95ba-1dfea30e1e97,Angel Martinez,megan57@nelson-campbell.info,Laptop,6,1392.17,835.3
ORD2576,5,2023-06-14,7add3695-48ba-47a9-abf1-f6a4ccaeb64c,Anthony Taylor,itorres@hotmail.com,Tablet,9,179.16,161.24
ORD2577,2,2023-02-22,66a247b7-7f14-481c-af6d-18c6c33433e0,Jerome Cole,barnesjames@yahoo.com,Keyboard,5,1446.72,723.36
ORD2578,1,2023-10-21,08a575c4-fd98-4761-b0cc-e1096d37a680,Gary Johnson,leroy37@johnson.biz,Mouse,7,1380.16,966.11
ORD2579,2,2023-04-11,6d3745e8-90a6-4ffe-85bb-fb02f99cf98f,Tonya Alexander,derrick63@harris-neal.org,Laptop,8,1022.37,817.9
ORD2580,1,2023-08-20,2de3153d-0209-48dc-b811-6c2677489b6b,Brian Rice,bcraig@yahoo.com,Tablet,10,687.41,687.41
ORD2581,3,2023-01-10,da738817-140f-4b24-bcc9-66c63c19ef42,Dylan Warren,sbailey@yahoo.com,Mouse,10,1976.51,1976.51
ORD2582,4,2023-01-19,4c6ced6d-3f7d-4313-af43-8da3a84f3d75,Nicole Baxter,kylescott@gmail.com,Keyboard,9,126.28,113.65
ORD2583,1,2023-08-01,9cab2954-4e2b-452e-a58d-55cbcaad515c,Keith Munoz,marthaduffy@hill-hayes.com,Mouse,5,585.61,292.81
ORD2584,5,2023-06-10,e087e259-4507-4307-a183-cfa3932df381,Alan Blake,jeffreywatkins@fisher.com,Monitor,10,141.79,141.79
ORD2585,4,2023-11-25,d14c6d19-ab44-4946-935b-cc84fd030266,Patricia Boyd,wrightdale@gmail.com,Laptop,6,1878.52,1127.11
ORD2586,1,2023-03-13,922d82ff-c29f-4a8f-a4eb-5ab9ff69af1c,Antonio Thompson,mendozakevin@hotmail.com,Laptop,6,1729.71,1037.83
ORD2587,1,2023-04-08,,Jennifer Rogers,benjaminsmith@ramirez-reynolds.com,Mouse,6,1641.49,984.89
ORD2588,1,2023-05-13,25fc57c7-1068-4724-adcc-6a9561aa142d,Courtney Brown,phyllisbaxter@taylor.com,Laptop,2,143.61,28.72
ORD2589,5,2023-07-14,55545bb9-7622-459a-9d20-525ebbdcdd1f,Sharon Rice,markrogers@hotmail.com,Smartphone,3,1853.47,556.04
ORD2590,3,2023-03-17,0097d5f0-f6be-4f8c-b8aa-9c52d6eee772,Jessica Drake,greenmichael@lopez-dominguez.biz,Keyboard,7,1291.96,904.37
ORD2591,2,2023-10-23,128dfb82-15ab-4a47-b8a6-484c634c842f,Joshua Watson,pamela36@cantu.com,Monitor,8,1953.88,1563.1
ORD2592,2,2023-02-17,31e5266a-3fa8-4ff8-9ba4-444b089280fd,Edward Baker,smithjesse@klein-perry.biz,Smartphone,5,1437.19,718.6
ORD2593,2,2023-12-04,d4c933f2-8a4f-48b2-9251-63adc80bdbd7,Juan Valenzuela,ashleyramirez@hotmail.com,Mouse,4,1405.18,562.07
ORD2594,2,2023-01-07,e2d8d2e6-272a-44fa-8cd4-dd15f592478d,Ann Bates,esmall@yahoo.com,Mouse,4,962.89,385.16
ORD2595,3,2023-04-17,099c3693-fe59-489f-b035-fa61437478bd,Ryan Brown,stacey22@lynch.com,Keyboard,9,1052.16,946.94
ORD2596,4,2023-12-02,bad65109-5636-43b7-8069-47d372cdfdd0,Tammy Moore,abigailhernandez@smith.com,Tablet,9,256.04,230.44
ORD2597,4,2023-08-20,fdd35eea-92d8-4eb1-a6b9-ce275487452b,Dan Smith,jamesortiz@jones-schwartz.biz,Keyboard,9,445.89,401.3
ORD2598,4,2023-03-26,eeccf146-5d7d-40fd-b4cf-b32bc88736e9,Jessica Simmons,karen53@hotmail.com,Mouse,5,1905.41,952.71
ORD2599,4,2023-02-24,a44a0d54-472a-4d93-ac6e-7aa80e81a1fd,Anthony David,jessicahawkins@cabrera-jackson.com,Mouse,2,519.1,103.82
ORD2600,1,2023-09-01,eafb7b2c-b77c-42c2-8556-a328377f35c1,Bonnie Martinez,zjones@hotmail.com,Mouse,9,932.65,839.39
ORD2601,1,2023-07-01,ffd8ca90-cc12-444b-bdcc-5163cf3b5aa8,Alexis Gibson,dorothyanderson@ibarra.info,Monitor,4,343.71,137.48
ORD2602,1,2023-08-14,69e0d8c3-b8e2-4864-a0f0-c823d0778d1f,Deanna Ware,deckerthomas@hotmail.com,Smartphone,6,240.73,144.44
ORD2603,4,2023-04-10,d328bb73-5234-467d-bec4-eb39b0e450ce,Brian Buchanan,brendan58@herrera.com,Smartphone,4,835.25,334.1
ORD2604,4,2023-09-23,a1010d68-781a-4e5a-ad79-b370c9e2fc9e,Jonathan Velazquez,leviwilliams@casey.net,Monitor,2,1378.26,275.65
ORD2605,2,2023-02-28,ea3423ed-4135-4db8-b66d-b5df48209942,Nancy Valentine,courtneyhayes@gmail.com,Laptop,1,1171.7,117.17
ORD2606,3,2023-04-26,2147129e-1987-427b-afb1-ce81cb5fb5b5,William Wilson,youngmichael@hotmail.com,Keyboard,7,814.22,569.95
ORD2607,3,2023-09-11,eb10052a-cead-4e1b-aa7a-4ce68d843ad9,Amber Hendricks,fwyatt@steele-yates.com,Tablet,3,1582.17,474.65
ORD2608,5,2023-05-28,1a837f9e-5a3e-4e12-a6ab-406f9927d85c,Lisa King,carlymoss@gmail.com,Mouse,1,233.77,23.38
ORD2609,4,2023-06-06,2cedc1f9-2c33-4cb9-9a1e-39047e763e5b,Johnathan Hughes,jeffreygibson@gmail.com,Mouse,4,381.95,152.78
ORD2610,3,2023-08-22,4a0d08ae-db6e-42cc-9c57-eb93057eaa6f,Brian Thompson,brittany63@gmail.com,Tablet,1,1348.76,134.88
ORD2611,3,2023-02-09,b13e3f6d-0062-4f68-bc66-99ffbd731fcc,Christie Cherry,scott04@hotmail.com,Tablet,1,1208.31,120.83
ORD2612,4,2023-05-07,8231f16b-7fc4-4d3f-84c0-abedd732bacd,Tammy Smith,brockalex@yahoo.com,Monitor,0,138.09,27.62
ORD2613,3,2023-04-27,c415a467-60a5-4b8e-aee0-ba179d254068,Hannah Salazar,kristinwest@yahoo.com,Keyboard,9,376.24,338.62
ORD2614,3,2023-06-21,2e8139fe-e75d-4776-b3b5-ab5c9fb8d4b8,Mark Clark,lhall@yahoo.com,Monitor,8,1482.89,1186.31
ORD2615,4,2023-05-10,51a3dfe4-7962-45a8-bf7d-7604ebd92165,Caitlin Howard,barnesnorma@daniels-thomas.org,Smartphone,8,76.44,61.15
ORD2616,5,2023-12-06,5e6f46b9-a774-45af-871c-641d22421baa,Tammy Hernandez,jonessandra@yahoo.com,Keyboard,8,269.88,215.9
ORD2617,1,2023-03-17,9766cd43-26d1-4922-8ac3-3b9c37e6daaf,Peter Haynes,ryanford@hotmail.com,Monitor,4,1335.77,534.31
ORD2618,2,2023-10-23,689a5f90-a550-4af1-a777-a40bcff716ad,Marcus Phillips,reynoldscharles@green.net,Mouse,7,750.87,525.61
ORD2619,4,2023-11-24,346b544c-31cc-455c-98db-494a56f2ce96,Courtney Medina,nelsonamanda@bush.com,Laptop,5,1760.43,880.22
ORD2620,4,2023-09-27,2d4177f0-156d-4288-a472-1ca1d1a4e006,Anna Poole,kara81@watson.biz,Tablet,5,1825.14,912.57
ORD2621,5,2023-08-02,66c64e18-fdce-4d79-bfdf-76ae89293c77,Adam Gallagher,jose80@parker-torres.com,Smartphone,5,421.62,210.81
ORD2622,5,2023-03-04,003eea09-ac78-4ec5-9639-d8aad650e1f3,James Hudson,elittle@gmail.com,Monitor,8,1154.99,923.99
ORD2623,1,2023-01-05,53c96c60-8551-46e8-904d-39e0d4f7f15f,Tina Little,xcurry@hotmail.com,Monitor,3,959.32,287.8
ORD2624,5,2023-10-13,b9668355-6f72-4b3c-9885-e9901e668738,Edward White,lstokes@lee.com,Mouse,3,642.11,192.63
ORD2625,1,2023-08-21,48c95572-0ba4-4fdb-905f-ef51b0af70d2,David Robinson,jessica89@glenn.info,Laptop,4,601.88,240.75
ORD2626,3,2023-01-03,6800155d-c2a6-43d6-934c-41f22746cfa4,Linda Austin,williegonzalez@dunn.biz,Monitor,0,1337.49,802.49
ORD2627,3,2023-05-26,b02d25b4-bccc-44b3-855c-1cac68ea0d22,Michelle Brown,julieryan@gmail.com,Keyboard,9,352.32,317.09
ORD2628,2,2023-08-10,df7ad7b0-3044-4297-a562-33548b41bcd9,Frank Williams,john83@mckinney.com,Keyboard,2,617.06,123.41
ORD2629,2,2023-12-14,cf70ea88-d7aa-431f-aafd-7346ecc69033,Mary Cunningham,hayesamanda@martin-ellis.biz,Mouse,7,874.0,611.8
ORD2630,3,2023-06-04,3a25be44-db98-4cde-be7b-15a3eefdf1cf,Justin Preston,jasonwebb@hotmail.com,Keyboard,5,387.94,193.97
ORD2631,5,2023-03-13,a28f57d0-5612-4d53-8172-d09d15534416,Mark Daniels,raymondgarcia@yahoo.com,Mouse,4,537.54,215.02
ORD2632,3,2023-02-13,c6e79a7b-f712-4813-8e01-009d8d59b363,William Lee,rachellove@garcia.net,Smartphone,10,1857.88,1857.88
ORD2633,4,2023-02-19,596d88dc-394b-4576-b887-6d7dbb28b3b1,Julia Greene,wnguyen@everett.info,Tablet,9,911.71,820.54
ORD2634,3,2023-08-28,a69083d0-1850-447b-a2b9-7bbf7e35cb46,Perry Cummings,walterssarah@garcia.com,Smartphone,7,959.78,671.85
ORD2635,5,2023-01-14,9b509cd7-7793-431f-a09f-9f959f04fdd0,Jason Murray,tara69@day.info,Monitor,2,1523.92,304.78
ORD2636,2,2023-10-25,044246cf-acf1-4cbe-bc03-3a022d9e3145,Samantha Hernandez MD,wferguson@gmail.com,Keyboard,6,298.19,178.91
ORD2637,3,2023-01-28,93229023-5a99-4017-9eb0-4c839c9425d8,Brenda West,matthewwalker@yahoo.com,Monitor,0,835.74,250.72
ORD2638,5,2023-08-24,a2ef2b77-a0d6-4a59-af66-56b4abd14dd5,Jeremy Evans,wallacecourtney@hubbard.biz,Laptop,2,156.65,31.33
ORD2639,3,2023-11-01,4df48d1f-ff3c-4eb0-bd0b-e52c971ba682,Jeffrey Montgomery,hartangela@hotmail.com,Laptop,5,1152.61,576.3
ORD2640,1,2023-10-27,ae01d882-af9d-4df0-8e97-20a0751095ed,Mr. Michael Jefferson IV,mckayjames@hotmail.com,Mouse,9,1491.76,1342.58
ORD2641,2,2023-10-15,4d617ffb-d8d3-4c89-810a-9f84cd4ebc4b,Joel Roberts,jamie98@hotmail.com,Mouse,8,315.99,252.79
ORD2642,2,2023-06-04,4affe799-617d-4629-bf4b-38041b5869fa,Kimberly Baker,sparksgarrett@hotmail.com,Mouse,5,1452.33,726.16
ORD2643,5,2023-12-19,e036f00d-64fd-4a37-8e63-5ae083c7f1d9,Vincent Wilson,raymondwoodward@sanders.net,Tablet,2,180.93,36.19
ORD2644,5,2023-02-19,04a0c599-0fab-4b92-a6d7-e5589a117c5a,Cassidy Nichols,abigail30@hotmail.com,Tablet,4,252.03,100.81
ORD2645,4,2023-01-29,8e382a3d-92b8-4f90-8a24-cbe1e0941981,Max Williams,elizabeth88@gmail.com,Laptop,5,838.89,419.44
ORD2646,5,2023-05-14,7946293c-bca5-4ac2-9852-35359e6d3d62,Scott Cooley,pjoyce@gmail.com,Keyboard,8,1725.66,1380.53
ORD2647,1,2023-04-05,7273b748-f5cb-4af8-acea-934f263d979a,Suzanne Williams,frazierjennifer@powell.org,Tablet,4,383.01,153.2
ORD2648,4,2023-09-03,046cf25d-340b-48b6-a521-f3ae5b1bab8d,Tiffany Hughes,katrina37@ortega.info,Smartphone,5,1351.69,675.85
ORD2649,3,2023-07-20,c2dc09c1-80ad-483c-8d41-de2691c99644,Nathan Smith,pmartin@johnson.com,Monitor,2,954.73,190.95
ORD2650,3,2023-08-23,b01c5226-e378-4121-9f53-10d76d7f80cd,David Ellison,david90@yahoo.com,Laptop,10,809.39,809.39
ORD2651,5,2023-08-16,57cb2f2e-aa4e-4133-8635-d22a7be40393,Kristin Hickman,kevinjohnson@gmail.com,Laptop,6,1927.45,1156.47
ORD2652,3,2023-01-05,1de883ef-2044-4d4c-8732-ca9bc992e0cc,Gregory Harper,lesliecoleman@gmail.com,Tablet,6,1026.24,615.74
ORD2653,5,2023-07-19,2e48e95b-dae8-4239-b05e-6b172f2a2499,Adam Young,qmcguire@yahoo.com,Keyboard,2,390.27,78.05
ORD2654,5,2023-06-23,63883dea-e698-4376-bafb-83cc4eab6bdd,Dylan Floyd,carolynnguyen@gmail.com,Monitor,3,592.76,177.83
ORD2655,4,2023-02-04,3b54a3f0-d15a-4b21-92f7-873bd91d49fa,Emily Burns,karlchandler@garcia.org,Mouse,8,784.22,627.38
ORD2656,5,2023-12-29,3fc76ec5-bdb3-439d-80d9-dc890e6d62f9,Matthew Potts,xyoung@thomas.biz,Keyboard,9,555.49,499.94
ORD2657,5,2023-06-28,a47d5fb6-893b-4ecf-854c-976ec5bc10a9,Danielle Reed,angela22@hotmail.com,Keyboard,10,1668.28,1668.28
ORD2658,2,2023-04-29,ae6791cd-2b99-4363-8e26-6d3fab28efa9,Brenda Villarreal,gwilson@burns-mendez.info,Laptop,2,1023.9,204.78
ORD2659,2,2023-05-02,ea8e8131-5603-434d-8e03-622c110a156d,Samuel Williams,greenshawn@yahoo.com,Laptop,3,1469.92,440.98
ORD2660,1,2023-02-01,5dba2337-c3c2-4248-baf6-527f78bbd251,Heather Thomas,daniel71@yahoo.com,Keyboard,5,273.22,136.61
ORD2661,3,2023-11-07,ce4771b8-b3cb-41c4-8cdf-2ab594a0f435,Julia Green,cooktracy@johnson.biz,Mouse,1,1850.92,185.09
