CustomerId,CustomerName,EmailAddress,CustomerSegment,Country
df681283-d4be-477b-8f1f-114793cabbe1_1484,Adrian Levine 1484,sarah17rogers-edwards.com1484@example.com,Retail,Germany
4a7109c6-74f8-4694-bc95-9cad75e7f531_1485,Megan Taylor 1485,yguzmangmail.com1485@example.com,Retail,Germany
cc1791f8-ac48-4aa4-8ab4-1a8218b8f130_1486,Kristen Ramirez 1486,ryanthompsongmail.com1486@example.com,Online,Canada
55928cd5-7a3f-4573-b16a-18579a68990e_1487,Angela Brown 1487,joseph21hotmail.com1487@example.com,Wholesale,Germany
5f72fe57-4b2c-4bff-ae57-040358bb8712_1488,Dr. Francis Chan 1488,kirkdonaldcrawford-smith.org1488@example.com,Retail,UK
0cbe735d-bbfc-4897-b027-1efc049fb2fd_1489,James Schaefer 1489,dhillyahoo.com1489@example.com,Online,USA
22d1b5fa-d3c8-4cca-b615-ede42bf30743_1490,Sean Braun 1490,paige40davis.net1490@example.com,Online,UK
430679d8-b058-4c0b-a931-e8032ec9e5f6_1491,Cynthia Taylor 1491,pricesarahyahoo.com1491@example.com,Online,UK
0f1536da-10df-4c94-bb41-a3ad0199673b_1492,Terri May 1492,wilsonnathanbishop.com1492@example.com,Wholesale,USA
160f79f3-a82d-4a46-90f7-d4e7fb26699f_1493,Jeffery Adkins 1493,jeremy70taylor.biz1493@example.com,Retail,UK
03c3c30d-ae34-4b14-905c-698697f9580e_1494,John Escobar 1494,anna54cochran.org1494@example.com,Online,Canada
97d54683-69c7-42dd-b7e4-2950859b6ee4_1495,Cindy Mathews 1495,brookeramirezyahoo.com1495@example.com,Wholesale,USA
d619e0ce-69d5-4df5-9d95-cdeac417fe56_1496,Tina Mcguire 1496,tharrismiller.com1496@example.com,Wholesale,UK
0b9f97a5-5510-4786-8200-4a560917f2d6_1497,Raymond Beck 1497,gabriellejonesyahoo.com1497@example.com,Wholesale,France
c89eb2f2-e1b3-49d1-b887-ac21369d2be1_1498,Heather Scott 1498,monica26brown.biz1498@example.com,Online,UK
72a35369-6de4-4fed-bece-128609f68439_1499,Joshua Fritz 1499,sarah83hotmail.com1499@example.com,Retail,Canada
51632bff-2d47-4b5a-b7b9-6b0d4dbb5559_1500,Janet Jarvis 1500,ihermangmail.com1500@example.com,Online,Germany
720d576f-0d96-40be-9580-885a54b279cd_1501,Tammy Bush 1501,shane55gmail.com1501@example.com,Online,UK
28d217d6-65a6-4c40-b5fe-ea0a5d3da878_1502,Clayton Summers 1502,rachel51snyder.com1502@example.com,Retail,Germany
fd780916-aa84-4060-870d-eea0bb09e763_1503,Stacy Garcia 1503,fordwilliamdavis-andersen.com1503@example.com,Retail,France
4b80a8c6-ce31-46c3-941a-cd27246f5c1d_1504,Jill Price 1504,cynthiasullivanwatson.com1504@example.com,Retail,UK
aebe1524-1549-44d7-b0c4-6591b2d995fa_1505,Aaron Miller 1505,samueledwardshoward.biz1505@example.com,Wholesale,USA
eb41ce2f-b31b-48fa-8ffd-1e28c271a48f_1506,Francisco Rogers 1506,tammy94schultz-williamson.com1506@example.com,Retail,Germany
f4b3593f-0b38-4c49-8853-338d7024cf94_1507,Ariel Ramos 1507,stevenpierceerickson-lawrence.com1507@example.com,Online,France
3b089388-e9d8-44b6-872e-4e7aa4d7809a_1508,Sandra Williams 1508,susan93yahoo.com1508@example.com,Retail,USA
34091297-031f-4ae1-b8ab-8e09c5da3dcc_1509,Lauren Smith 1509,sharonjohnsyahoo.com1509@example.com,Online,USA
b2dff2fe-9c90-4821-81a8-d2b00bace8ac_1510,Diane Jones 1510,mosesveronicayahoo.com1510@example.com,Wholesale,USA
e4540286-9dd9-4646-9d89-2032e16874df_1511,Joshua Reed 1511,gina52ward.com1511@example.com,Online,USA
7ca5013c-f6b8-46c2-a855-a90d0f2fea57_1512,Laura Schneider 1512,jhahngmail.com1512@example.com,Online,UK
b795c127-6309-45e1-8bf6-d88b12dd332d_1513,Dennis Osborne 1513,smasonmartinez.com1513@example.com,Retail,UK
4e879c62-49fa-455e-9928-c01191fd9b9d_1514,Tracey Brooks 1514,smithtravisblake-bradford.com1514@example.com,Retail,UK
292254f9-37cc-4228-820f-8fa553fdd1f7_1515,Sandra Jones 1515,iedwardswhite-rodriguez.net1515@example.com,Online,France
0fa76a5b-9505-4ac7-af0b-91384138aeea_1516,Mary Armstrong 1516,kristinaparkerjones.com1516@example.com,Retail,France
e520b332-a4a5-4bd6-8a32-8c889241e029_1517,Sara Williams 1517,walshsusanmcintyre.com1517@example.com,Wholesale,France
16a07b2c-1ddc-490a-a721-5e6ce2eb0222_1518,Jeremy Norton 1518,peggy57webster-ferrell.net1518@example.com,Wholesale,Canada
737e68ed-8b04-49e4-bb65-c3d3ca3a7379_1519,Keith Lopez 1519,zcollinshall.biz1519@example.com,Retail,France
2ddecd40-e1de-431a-8dd9-f251abc90bba_1520,Stacey Thomas 1520,abigail14yahoo.com1520@example.com,Wholesale,UK
06506312-e3d2-449d-b69f-3d26fbb9c4ee_1521,Beth Solomon 1521,owenmeaganreeves.com1521@example.com,Retail,UK
b34efd5b-6e73-4276-b065-42ee2e519870_1522,Annette Pope 1522,gomezreneeboyd.com1522@example.com,Online,Canada
182ebfd2-90c7-43ba-9db4-eef0afb79cd8_1523,Raymond Gordon 1523,martin81chapman.info1523@example.com,Online,Canada
181d40f9-b0d3-4e6f-b437-e2042adfedf8_1524,Jose Fletcher 1524,timothycannonhotmail.com1524@example.com,Wholesale,France
1131f87f-3748-4145-9bab-23419a977a80_1525,Jaime Bender 1525,lindahillyahoo.com1525@example.com,Retail,Germany
1891c896-a848-449e-8dac-f645ddc16c3a_1526,Brenda Bowen DDS 1526,thompsonjasonherrera-garrett.com1526@example.com,Retail,Canada
27ce0017-f20d-4aea-a998-a3ee22a112b5_1527,Brandon Ramirez 1527,jessicamiddletonhotmail.com1527@example.com,Wholesale,USA
6be4d062-10e7-4e6f-9c15-b55fbf6e074d_1528,Tina Ray 1528,nunezjillsmith.com1528@example.com,Online,UK
b22518de-b6e2-487a-afe6-169046e95aec_1529,Samuel Anderson 1529,ihowardhotmail.com1529@example.com,Wholesale,USA
5f786318-3e63-431e-9a6d-a2e5e0351e44_1530,Amanda Frank 1530,butleroliviaking-gonzalez.com1530@example.com,Online,UK
984973b7-cb05-4418-b71a-72c1582cd97f_1531,Ronald Bryant 1531,gleachhotmail.com1531@example.com,Retail,UK
c4956e6a-21cc-4211-b968-1e1d898a7752_1532,Alexander Martin 1532,rflemingjones.com1532@example.com,Online,Canada
950097ce-28bc-4d51-b1e4-53e6dc50522d_1533,Kiara Wilson 1533,john84harvey.com1533@example.com,Wholesale,Canada
cd2c614b-14c6-4496-9146-f70a269d2c22_1534,Teresa Barnes 1534,richardsonangelanovak-butler.biz1534@example.com,Retail,USA
e083ebb5-c0cd-496d-b43c-67ba75e3a0a3_1535,Janet Graves 1535,hudsonlindaward-turner.com1535@example.com,Wholesale,UK
41365c29-c881-464b-8358-5cfbc75fa0cf_1536,Andrew Sanford 1536,gailjacobsgmail.com1536@example.com,Wholesale,USA
6ab584fd-914b-454e-b987-3b7fb79fa51d_1537,Eric Munoz 1537,klopeztaylor-macias.com1537@example.com,Online,Germany
25987d51-f7f9-4fbc-8ba7-0c7016a54aa0_1538,Richard Wade 1538,joseph21hotmail.com1538@example.com,Wholesale,USA
a2e01d59-8363-42b7-99a3-742a83c28870_1539,Amanda Moss 1539,phernandezcollins.org1539@example.com,Online,France
437fdbd9-6159-4130-aec5-509c922615b2_1540,Justin Ballard 1540,stacey25brown.com1540@example.com,Retail,USA
d0b3575e-f309-4246-b3ca-623ff30113f0_1541,Michael Jones 1541,xsullivanhotmail.com1541@example.com,Online,France
77870d52-dd12-4bc6-9eaa-e175445f1ad1_1542,Jeanette Norris 1542,driverayahoo.com1542@example.com,Retail,France
b87618a0-e519-4db0-b64c-99ed963a4320_1543,Debra Ingram 1543,michaelallenyahoo.com1543@example.com,Online,France
db747f33-fdba-43eb-b8e1-524090771f71_1544,James Chandler 1544,jordanrebeccagmail.com1544@example.com,Wholesale,Germany
4919d9ff-57df-4a1d-ad55-5314143e7fb7_1545,Joseph Odonnell 1545,william52yahoo.com1545@example.com,Online,USA
c959dbb9-52b6-43d4-a481-216b988fd26b_1546,Laura Sanders 1546,daniellivingstongmail.com1546@example.com,Online,USA
46b3fcbf-fb18-491f-9ebf-e7d37404efd3_1547,Jacob Love 1547,hunter14cuevas.net1547@example.com,Retail,Germany
caea5bfb-3f70-41b2-b206-9ba39561a574_1548,Teresa Velasquez 1548,olivia30yahoo.com1548@example.com,Wholesale,UK
a864a116-3852-4f46-a9a3-618b910ad032_1549,Courtney Woodward 1549,fergusonginasimpson.com1549@example.com,Online,Canada
ee926321-245f-4d94-aac1-4fd1eb74e721_1550,Jacob Dunn 1550,lucas35ramirez.net1550@example.com,Wholesale,USA
445dff54-427f-4c4b-b5ed-76cfcc29a582_1551,Marie Shelton 1551,crawforddawnkane.com1551@example.com,Online,Canada
cbf01dcb-6932-417a-876e-f409b1063540_1552,Patrick Hernandez 1552,kchavezyahoo.com1552@example.com,Online,Germany
681ff528-52ec-43ca-ae95-7e1c667a6370_1553,John Rodriguez 1553,buckleycrystalochoa-cervantes.net1553@example.com,Wholesale,UK
efa107ee-ed75-4494-864b-4edc101905bf_1554,Matthew Barrett 1554,johnsonedwinthompson.com1554@example.com,Online,UK
f2034fe7-d8c0-44a9-a99e-0f9b768eaf58_1555,Jeffery Munoz 1555,hammondjeffrice-burton.com1555@example.com,Wholesale,UK
e88f12a4-2a1b-41ed-be53-0a7e7e8f7fe9_1556,Bryan Gray 1556,jenna86gmail.com1556@example.com,Online,Germany
99d6bf85-06db-4492-b889-5a75e80f58fb_1557,Laura Welch 1557,mauriceballhotmail.com1557@example.com,Retail,France
dc1c4e12-e4ac-4e29-93c6-756c5a2cfba8_1558,Cindy Young 1558,danielletownsendperez-gilbert.net1558@example.com,Wholesale,France
005d55a8-2c9f-4705-9ba0-e3999a77c01f_1559,Samuel Vazquez 1559,jeremiah36miller-bell.com1559@example.com,Online,Canada
e84b3c55-1775-4710-a5a8-15a37833eece_1560,William Williams 1560,ylawsonduran.com1560@example.com,Online,France
039ff46b-1942-44cf-89e0-02f06191ee64_1561,Christopher Garcia DDS 1561,janicestuartwade-wilkinson.biz1561@example.com,Retail,France
431b800a-c315-4e4b-b51b-8a05ec4c89cd_1562,Deanna Powell 1562,scott42clark.com1562@example.com,Wholesale,UK
eb6db35f-2950-44bb-b3c8-e316244226d7_1563,Alice Rodriguez 1563,wendy58hotmail.com1563@example.com,Online,UK
277f1725-90ea-41de-bd95-c7f5dbaa1aa2_1564,Mary Jennings 1564,jessicagomezbennett.com1564@example.com,Retail,Canada
0c9f82ad-a7f5-4ee0-9f20-90333608428a_1565,Dana Prince 1565,carlhollandhotmail.com1565@example.com,Online,USA
af0545d3-6595-4a90-8584-b2150e3020b6_1566,Desiree Carey 1566,ocaldwelldodson.com1566@example.com,Wholesale,Canada
a8f5314f-e373-45f3-8378-25ba2603e8cd_1567,Raymond Thompson 1567,elizabeth39wells.com1567@example.com,Online,Canada
5c8d5e9d-0b87-4724-b9e4-9119ca6edd5a_1568,Keith Lloyd 1568,christopher41knight.com1568@example.com,Online,Germany
04540420-4588-45c7-ada2-c9e054777e31_1569,Meagan Johnston 1569,brittanyhayesyahoo.com1569@example.com,Online,Germany
0f6924f3-2f53-4a9f-8e0a-e1dd5b95ae5e_1570,Aaron Taylor 1570,ryanmooregmail.com1570@example.com,Online,Canada
a6eb5efa-ddeb-4a54-9f6c-807f1234f672_1571,Chad Stanley Jr. 1571,ashleywaltonbullock-oliver.info1571@example.com,Retail,Canada
7433005a-a5b3-4e2e-9108-13b5882fdc64_1572,Keith Mills 1572,martintracyhall-yates.com1572@example.com,Retail,Canada
63aff1a4-a6eb-488c-b016-e10521c106e7_1573,Alyssa Haley 1573,ogomezgmail.com1573@example.com,Wholesale,France
9258b0c0-af58-4559-a186-ef6ff0d20481_1574,Melissa Parker 1574,sotopatricklopez-mckay.org1574@example.com,Retail,Germany
3bb1591b-2e83-4bbe-95ba-1dfea30e1e97_1575,Angel Martinez 1575,megan57nelson-campbell.info1575@example.com,Retail,Canada
7add3695-48ba-47a9-abf1-f6a4ccaeb64c_1576,Anthony Taylor 1576,itorreshotmail.com1576@example.com,Wholesale,UK
66a247b7-7f14-481c-af6d-18c6c33433e0_1577,Jerome Cole 1577,barnesjamesyahoo.com1577@example.com,Retail,UK
08a575c4-fd98-4761-b0cc-e1096d37a680_1578,Gary Johnson 1578,leroy37johnson.biz1578@example.com,Retail,France
6d3745e8-90a6-4ffe-85bb-fb02f99cf98f_1579,Tonya Alexander 1579,derrick63harris-neal.org1579@example.com,Wholesale,France
2de3153d-0209-48dc-b811-6c2677489b6b_1580,Brian Rice 1580,bcraigyahoo.com1580@example.com,Wholesale,USA
da738817-140f-4b24-bcc9-66c63c19ef42_1581,Dylan Warren 1581,sbaileyyahoo.com1581@example.com,Wholesale,USA
4c6ced6d-3f7d-4313-af43-8da3a84f3d75_1582,Nicole Baxter 1582,kylescottgmail.com1582@example.com,Online,USA
9cab2954-4e2b-452e-a58d-55cbcaad515c_1583,Keith Munoz 1583,marthaduffyhill-hayes.com1583@example.com,Online,France
e087e259-4507-4307-a183-cfa3932df381_1584,Alan Blake 1584,jeffreywatkinsfisher.com1584@example.com,Wholesale,France
d14c6d19-ab44-4946-935b-cc84fd030266_1585,Patricia Boyd 1585,wrightdalegmail.com1585@example.com,Wholesale,France
922d82ff-c29f-4a8f-a4eb-5ab9ff69af1c_1586,Antonio Thompson 1586,mendozakevinhotmail.com1586@example.com,Wholesale,UK
nan_1587,Jennifer Rogers 1587,benjaminsmithramirez-reynolds.com1587@example.com,Online,France
25fc57c7-1068-4724-adcc-6a9561aa142d_1588,Courtney Brown 1588,phyllisbaxtertaylor.com1588@example.com,Online,UK
55545bb9-7622-459a-9d20-525ebbdcdd1f_1589,Sharon Rice 1589,markrogershotmail.com1589@example.com,Retail,USA
0097d5f0-f6be-4f8c-b8aa-9c52d6eee772_1590,Jessica Drake 1590,greenmichaellopez-dominguez.biz1590@example.com,Retail,USA
128dfb82-15ab-4a47-b8a6-484c634c842f_1591,Joshua Watson 1591,pamela36cantu.com1591@example.com,Wholesale,USA
31e5266a-3fa8-4ff8-9ba4-444b089280fd_1592,Edward Baker 1592,smithjesseklein-perry.biz1592@example.com,Online,Canada
d4c933f2-8a4f-48b2-9251-63adc80bdbd7_1593,Juan Valenzuela 1593,ashleyramirezhotmail.com1593@example.com,Online,Canada
e2d8d2e6-272a-44fa-8cd4-dd15f592478d_1594,Ann Bates 1594,esmallyahoo.com1594@example.com,Online,Germany
099c3693-fe59-489f-b035-fa61437478bd_1595,Ryan Brown 1595,stacey22lynch.com1595@example.com,Wholesale,Germany
bad65109-5636-43b7-8069-47d372cdfdd0_1596,Tammy Moore 1596,abigailhernandezsmith.com1596@example.com,Retail,Germany
fdd35eea-92d8-4eb1-a6b9-ce275487452b_1597,Dan Smith 1597,jamesortizjones-schwartz.biz1597@example.com,Wholesale,Canada
eeccf146-5d7d-40fd-b4cf-b32bc88736e9_1598,Jessica Simmons 1598,karen53hotmail.com1598@example.com,Retail,Canada
a44a0d54-472a-4d93-ac6e-7aa80e81a1fd_1599,Anthony David 1599,jessicahawkinscabrera-jackson.com1599@example.com,Retail,Germany
eafb7b2c-b77c-42c2-8556-a328377f35c1_1600,Bonnie Martinez 1600,zjoneshotmail.com1600@example.com,Wholesale,Germany
ffd8ca90-cc12-444b-bdcc-5163cf3b5aa8_1601,Alexis Gibson 1601,dorothyandersonibarra.info1601@example.com,Retail,France
69e0d8c3-b8e2-4864-a0f0-c823d0778d1f_1602,Deanna Ware 1602,deckerthomashotmail.com1602@example.com,Retail,Germany
d328bb73-5234-467d-bec4-eb39b0e450ce_1603,Brian Buchanan 1603,brendan58herrera.com1603@example.com,Online,France
a1010d68-781a-4e5a-ad79-b370c9e2fc9e_1604,Jonathan Velazquez 1604,leviwilliamscasey.net1604@example.com,Retail,UK
ea3423ed-4135-4db8-b66d-b5df48209942_1605,Nancy Valentine 1605,courtneyhayesgmail.com1605@example.com,Wholesale,Canada
2147129e-1987-427b-afb1-ce81cb5fb5b5_1606,William Wilson 1606,youngmichaelhotmail.com1606@example.com,Wholesale,Germany
eb10052a-cead-4e1b-aa7a-4ce68d843ad9_1607,Amber Hendricks 1607,fwyattsteele-yates.com1607@example.com,Retail,Canada
1a837f9e-5a3e-4e12-a6ab-406f9927d85c_1608,Lisa King 1608,carlymossgmail.com1608@example.com,Online,Canada
2cedc1f9-2c33-4cb9-9a1e-39047e763e5b_1609,Johnathan Hughes 1609,jeffreygibsongmail.com1609@example.com,Online,Canada
4a0d08ae-db6e-42cc-9c57-eb93057eaa6f_1610,Brian Thompson 1610,brittany63gmail.com1610@example.com,Retail,UK
b13e3f6d-0062-4f68-bc66-99ffbd731fcc_1611,Christie Cherry 1611,scott04hotmail.com1611@example.com,Retail,USA
8231f16b-7fc4-4d3f-84c0-abedd732bacd_1612,Tammy Smith 1612,brockalexyahoo.com1612@example.com,Wholesale,Germany
c415a467-60a5-4b8e-aee0-ba179d254068_1613,Hannah Salazar 1613,kristinwestyahoo.com1613@example.com,Retail,USA
2e8139fe-e75d-4776-b3b5-ab5c9fb8d4b8_1614,Mark Clark 1614,lhallyahoo.com1614@example.com,Online,USA
51a3dfe4-7962-45a8-bf7d-7604ebd92165_1615,Caitlin Howard 1615,barnesnormadaniels-thomas.org1615@example.com,Retail,USA
5e6f46b9-a774-45af-871c-641d22421baa_1616,Tammy Hernandez 1616,jonessandrayahoo.com1616@example.com,Wholesale,Canada
9766cd43-26d1-4922-8ac3-3b9c37e6daaf_1617,Peter Haynes 1617,ryanfordhotmail.com1617@example.com,Wholesale,France
689a5f90-a550-4af1-a777-a40bcff716ad_1618,Marcus Phillips 1618,reynoldscharlesgreen.net1618@example.com,Wholesale,Canada
346b544c-31cc-455c-98db-494a56f2ce96_1619,Courtney Medina 1619,nelsonamandabush.com1619@example.com,Wholesale,Canada
2d4177f0-156d-4288-a472-1ca1d1a4e006_1620,Anna Poole 1620,kara81watson.biz1620@example.com,Wholesale,USA
66c64e18-fdce-4d79-bfdf-76ae89293c77_1621,Adam Gallagher 1621,jose80parker-torres.com1621@example.com,Retail,Canada
003eea09-ac78-4ec5-9639-d8aad650e1f3_1622,James Hudson 1622,elittlegmail.com1622@example.com,Retail,USA
53c96c60-8551-46e8-904d-39e0d4f7f15f_1623,Tina Little 1623,xcurryhotmail.com1623@example.com,Retail,France
b9668355-6f72-4b3c-9885-e9901e668738_1624,Edward White 1624,lstokeslee.com1624@example.com,Retail,Germany
48c95572-0ba4-4fdb-905f-ef51b0af70d2_1625,David Robinson 1625,jessica89glenn.info1625@example.com,Wholesale,USA
6800155d-c2a6-43d6-934c-41f22746cfa4_1626,Linda Austin 1626,williegonzalezdunn.biz1626@example.com,Online,France
b02d25b4-bccc-44b3-855c-1cac68ea0d22_1627,Michelle Brown 1627,julieryangmail.com1627@example.com,Retail,Germany
df7ad7b0-3044-4297-a562-33548b41bcd9_1628,Frank Williams 1628,john83mckinney.com1628@example.com,Online,UK
cf70ea88-d7aa-431f-aafd-7346ecc69033_1629,Mary Cunningham 1629,hayesamandamartin-ellis.biz1629@example.com,Retail,USA
3a25be44-db98-4cde-be7b-15a3eefdf1cf_1630,Justin Preston 1630,jasonwebbhotmail.com1630@example.com,Retail,USA
a28f57d0-5612-4d53-8172-d09d15534416_1631,Mark Daniels 1631,raymondgarciayahoo.com1631@example.com,Online,UK
c6e79a7b-f712-4813-8e01-009d8d59b363_1632,William Lee 1632,rachellovegarcia.net1632@example.com,Wholesale,UK
596d88dc-394b-4576-b887-6d7dbb28b3b1_1633,Julia Greene 1633,wnguyeneverett.info1633@example.com,Retail,USA
a69083d0-1850-447b-a2b9-7bbf7e35cb46_1634,Perry Cummings 1634,walterssarahgarcia.com1634@example.com,Retail,UK
9b509cd7-7793-431f-a09f-9f959f04fdd0_1635,Jason Murray 1635,tara69day.info1635@example.com,Retail,Canada
044246cf-acf1-4cbe-bc03-3a022d9e3145_1636,Samantha Hernandez MD 1636,wfergusongmail.com1636@example.com,Online,Germany
93229023-5a99-4017-9eb0-4c839c9425d8_1637,Brenda West 1637,matthewwalkeryahoo.com1637@example.com,Wholesale,Germany
a2ef2b77-a0d6-4a59-af66-56b4abd14dd5_1638,Jeremy Evans 1638,wallacecourtneyhubbard.biz1638@example.com,Online,Germany
4df48d1f-ff3c-4eb0-bd0b-e52c971ba682_1639,Jeffrey Montgomery 1639,hartangelahotmail.com1639@example.com,Online,Canada
ae01d882-af9d-4df0-8e97-20a0751095ed_1640,Mr. Michael Jefferson IV 1640,mckayjameshotmail.com1640@example.com,Wholesale,UK
4d617ffb-d8d3-4c89-810a-9f84cd4ebc4b_1641,Joel Roberts 1641,jamie98hotmail.com1641@example.com,Online,France
4affe799-617d-4629-bf4b-38041b5869fa_1642,Kimberly Baker 1642,sparksgarretthotmail.com1642@example.com,Wholesale,UK
e036f00d-64fd-4a37-8e63-5ae083c7f1d9_1643,Vincent Wilson 1643,raymondwoodwardsanders.net1643@example.com,Retail,USA
04a0c599-0fab-4b92-a6d7-e5589a117c5a_1644,Cassidy Nichols 1644,abigail30hotmail.com1644@example.com,Wholesale,Germany
8e382a3d-92b8-4f90-8a24-cbe1e0941981_1645,Max Williams 1645,elizabeth88gmail.com1645@example.com,Retail,UK
7946293c-bca5-4ac2-9852-35359e6d3d62_1646,Scott Cooley 1646,pjoycegmail.com1646@example.com,Online,France
7273b748-f5cb-4af8-acea-934f263d979a_1647,Suzanne Williams 1647,frazierjenniferpowell.org1647@example.com,Online,USA
046cf25d-340b-48b6-a521-f3ae5b1bab8d_1648,Tiffany Hughes 1648,katrina37ortega.info1648@example.com,Retail,Canada
c2dc09c1-80ad-483c-8d41-de2691c99644_1649,Nathan Smith 1649,pmartinjohnson.com1649@example.com,Online,Canada
b01c5226-e378-4121-9f53-10d76d7f80cd_1650,David Ellison 1650,david90yahoo.com1650@example.com,Wholesale,France
57cb2f2e-aa4e-4133-8635-d22a7be40393_1651,Kristin Hickman 1651,kevinjohnsongmail.com1651@example.com,Retail,USA
1de883ef-2044-4d4c-8732-ca9bc992e0cc_1652,Gregory Harper 1652,lesliecolemangmail.com1652@example.com,Online,Germany
2e48e95b-dae8-4239-b05e-6b172f2a2499_1653,Adam Young 1653,qmcguireyahoo.com1653@example.com,Retail,UK
63883dea-e698-4376-bafb-83cc4eab6bdd_1654,Dylan Floyd 1654,carolynnguyengmail.com1654@example.com,Wholesale,USA
3b54a3f0-d15a-4b21-92f7-873bd91d49fa_1655,Emily Burns 1655,karlchandlergarcia.org1655@example.com,Wholesale,Canada
3fc76ec5-bdb3-439d-80d9-dc890e6d62f9_1656,Matthew Potts 1656,xyoungthomas.biz1656@example.com,Online,France
a47d5fb6-893b-4ecf-854c-976ec5bc10a9_1657,Danielle Reed 1657,angela22hotmail.com1657@example.com,Wholesale,France
ae6791cd-2b99-4363-8e26-6d3fab28efa9_1658,Brenda Villarreal 1658,gwilsonburns-mendez.info1658@example.com,Retail,UK
ea8e8131-5603-434d-8e03-622c110a156d_1659,Samuel Williams 1659,greenshawnyahoo.com1659@example.com,Wholesale,France
5dba2337-c3c2-4248-baf6-527f78bbd251_1660,Heather Thomas 1660,daniel71yahoo.com1660@example.com,Retail,France
ce4771b8-b3cb-41c4-8cdf-2ab594a0f435_1661,Julia Green 1661,cooktracyjohnson.biz1661@example.com,Retail,USA
1192e4dc-c99a-4a60-9fb4-6e9e15490c7e_1662,Cynthia Newman 1662,gmayerhunter-preston.net1662@example.com,Wholesale,Germany
2c910cd0-cb5e-4dab-9a45-b8cc117d3f63_1663,John Smith 1663,lesliebrowngmail.com1663@example.com,Online,UK
4e444af9-b106-445a-b1f6-aee91f4a4706_1664,Ronald Lewis 1664,timothyshafferhotmail.com1664@example.com,Wholesale,USA
9084b6de-830a-457d-99fd-af3b0cccf76f_1665,Heather Jennings 1665,joshua67moss.biz1665@example.com,Retail,Germany
cf1f5a98-97ad-4a67-a99f-3047eefadcfa_1666,Timothy Benitez 1666,lisataylorjohnston.biz1666@example.com,Retail,USA
5769993c-e7f1-4c14-b8bf-491d4311fb26_1667,Kevin Willis 1667,rodriguezamandapeterson.com1667@example.com,Wholesale,USA
b5788525-af0a-45d6-ae5e-1fb5d52939e5_1668,Brandon Miller 1668,rebecca24yahoo.com1668@example.com,Online,France
83bccfa8-f019-49d0-bc72-873246e53c29_1669,Elizabeth Potter 1669,samuel85yahoo.com1669@example.com,Online,Germany
922e047f-b5c1-4af0-a296-884f541eb2a4_1670,Joseph Dougherty 1670,whitecharlessilva.com1670@example.com,Retail,UK
876080e1-4c9a-499a-a33d-9eb3d1eba173_1671,Margaret Solomon 1671,murraysarahotmail.com1671@example.com,Retail,UK
f72a1b7a-ea78-4088-8c9b-9009877477ad_1672,Gary Garcia 1672,ronaldhodgesgmail.com1672@example.com,Online,Germany
fb672437-6426-4700-beb2-ac4b85e810a2_1673,Angela Barber 1673,allisonpetersonsweeney-wilson.com1673@example.com,Wholesale,France
fc6f2e6e-9c18-40ba-beea-3cf093ffd1ea_1674,Dr. Angela Landry 1674,clayandrewhotmail.com1674@example.com,Retail,Canada
f7506c46-ddd0-4cc0-aabb-42d6a81ce995_1675,Laura Singleton 1675,dmcdonaldstewart-castro.biz1675@example.com,Retail,USA
352d855e-95cf-4d81-ac47-016cecb359bf_1676,Richard Davis 1676,websterstevenhotmail.com1676@example.com,Online,France
ab3f631b-d60c-4979-84d0-388b030b23db_1677,Cameron Foster 1677,johnstonkristinsmith.com1677@example.com,Wholesale,Germany
796c6ae6-fc19-485d-92d1-3d77da532699_1678,Matthew Edwards 1678,jenniferwilliamsvaughn.net1678@example.com,Online,USA
8095fa69-db07-42a9-99df-5a16cc2f95ed_1679,Amanda Murphy 1679,jason73jones-cooper.net1679@example.com,Wholesale,UK
c1ed3940-610d-484a-b4a4-ed3c7f0643ea_1680,Thomas Miller 1680,ncarrollyahoo.com1680@example.com,Wholesale,Canada
0f735617-9e61-40dc-8c69-21373df359d6_1681,Lori Stephens 1681,richardsonstephanieyahoo.com1681@example.com,Wholesale,UK
a691c0e6-1600-43cf-bf0e-3075aa68a301_1682,James Bennett 1682,michaelclarkegmail.com1682@example.com,Retail,Germany
3f005dab-4a49-4f80-a13c-984719ec4e51_1683,Michael Williams 1683,thomaswhitewyatt.org1683@example.com,Online,USA
a670af0f-c405-46bc-bf2c-37dc6bfcabd7_1684,Aaron Sloan 1684,adrianagrayyahoo.com1684@example.com,Online,Germany
b46d7853-d126-4d17-9195-896641a50d68_1685,Angela Barry 1685,cynthia35hotmail.com1685@example.com,Wholesale,USA
eb469b21-a283-42e8-9171-504fdf480004_1686,Ronald Williams 1686,johnsonelizabethhotmail.com1686@example.com,Retail,France
fae9bf9d-7d8b-458a-a2a7-899d00501cd8_1687,Dennis Tucker 1687,gtaylorbaker.com1687@example.com,Retail,Canada
c1463a0a-8763-4dcb-9db6-0efe740aa8ad_1688,Leslie Bauer 1688,candrewssimpson-green.org1688@example.com,Online,France
eb7c5618-b12a-4b02-b716-b195a06f2919_1689,Christopher Wagner 1689,uhubbardyahoo.com1689@example.com,Retail,France
3cb48481-b4f8-4d12-9b0d-c10e1ca48caf_1690,Pamela Medina 1690,meghanmartinezyahoo.com1690@example.com,Retail,Germany
a44d3bc0-0572-457e-b250-d693e3656653_1691,Renee Moyer 1691,toddmaryrowe-cannon.com1691@example.com,Wholesale,Canada
3550d3f7-f275-4e56-8e18-dcc733fe09e7_1692,Olivia Santana 1692,amyramoshotmail.com1692@example.com,Retail,USA
